1619Project 1094971056358637568.hashtags 5.000  .001 1 194 7 3928
MLK 1094971056358637568.hashtags .500  .020 2 194 79 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
herdimmunity 1094971056358637568.hashtags 10.000  .003 6 194 14 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
OmicronVariant 1094971056358637568.hashtags 2.000  .005 2 194 22 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
Covid_19 1094971056358637568.hashtags .882  .017 3 194 70 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
herdimmunity 1094971056358637568.hashtags 10.000  .003 6 194 14 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
herdimmunity 1094971056358637568.hashtags 10.000  .003 6 194 14 3928
BA2variant 1094971056358637568.hashtags .833  .006 1 194 24 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
herdimmunity 1094971056358637568.hashtags 10.000  .003 6 194 14 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
WhoopiGoldberg 1094971056358637568.hashtags 5.000  .001 1 194 7 3928
Holocaust 1094971056358637568.hashtags .128  .039 1 194 157 3928
Antisemitism 1094971056358637568.hashtags 1.250  .004 1 194 16 3928
COVID 1094971056358637568.hashtags .194  .658 25 194 2587 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
UkraineConflict 1094971056358637568.hashtags .277  .018 1 194 74 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
pandemic 1094971056358637568.hashtags .295  .122 7 194 481 3928
FreedomConvoy 1094971056358637568.hashtags .142  .035 1 194 138 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
Covid19 1094971056358637568.hashtags .069  .072 1 194 284 3928
herdimmunity 1094971056358637568.hashtags 10.000  .003 6 194 14 3928
COVID 1094971056358637568.hashtags .194  .658 25 194 2587 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
MeToo 1094971056358637568.hashtags 3.333  .003 2 194 14 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
NoWarWithRussia 1094971056358637568.hashtags .217  .023 1 194 91 3928
NoWar 1094971056358637568.hashtags .357  .042 3 194 166 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
Olympics 1094971056358637568.hashtags .357  .014 1 194 57 3928
Uyghurs 1094971056358637568.hashtags 2.500  .002 1 194 10 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
pandemic 1094971056358637568.hashtags .295  .122 7 194 481 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
SARSCoV2 1094971056358637568.hashtags .400  .025 2 194 102 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
Putin 1094971056358637568.hashtags .027  .369 2 194 1450 3928
imperialism 1094971056358637568.hashtags .714  .007 1 194 30 3928
Pandemic 1094971056358637568.hashtags .500  .010 1 194 42 3928
Covid_19 1094971056358637568.hashtags .882  .017 3 194 70 3928
MeToo 1094971056358637568.hashtags 3.333  .003 2 194 14 3928
NoWar 1094971056358637568.hashtags .357  .042 3 194 166 3928
UkraineRussia 1094971056358637568.hashtags .414  .147 12 194 580 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
StopWar 1094971056358637568.hashtags .625  .008 1 194 35 3928
Gergiev 1094971056358637568.hashtags 5.000  .001 1 194 5 3928
NYT 1094971056358637568.hashtags 9.111  .009 16 194 39 3928
SARSCoV2 1094971056358637568.hashtags .400  .025 2 194 102 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
StateOfTheUnion 1094971056358637568.hashtags 1.666  .003 1 194 13 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
UkraineRussianWar 1094971056358637568.hashtags .731  .041 6 194 162 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
UkraineRussianWar 1094971056358637568.hashtags .731  .041 6 194 162 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
NoFlyZoneOverUkraine 1094971056358637568.hashtags .833  .006 1 194 27 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
UkraineRussianWar 1094971056358637568.hashtags .731  .041 6 194 162 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
UkraineRussiaWar 1094971056358637568.hashtags .235  .085 4 194 334 3928
Covid_19 1094971056358637568.hashtags .882  .017 3 194 70 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
UkraineRussiaWar 1094971056358637568.hashtags .235  .085 4 194 334 3928
UkraineWar 1094971056358637568.hashtags .284  .088 5 194 348 3928
Mariupol 1094971056358637568.hashtags .070  .071 1 194 280 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
KamalaHarris 1094971056358637568.hashtags 2.500  .002 1 194 11 3928
UkrainianRefugees 1094971056358637568.hashtags 5.000  .001 1 194 6 3928
JulianRRRRRRange 1094971056358637568.hashtags 1.666  .003 1 194 15 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
BA2 1094971056358637568.hashtags .200  .050 2 194 200 3928
COVID19 1094971056358637568.hashtags .264  .427 22 194 1680 3928
ZeroCovid 1094971056358637568.hashtags 4.666  .012 11 194 49 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
UkraineRussia 1094971056358637568.hashtags .414  .147 12 194 580 3928
Afghanistan 1094971056358637568.hashtags .294  .017 1 194 67 3928
UkraineWar 1094971056358637568.hashtags .284  .088 5 194 348 3928
WarCriminal 1094971056358637568.hashtags .319  .047 3 194 186 3928
WarCriminal 1094971056358637568.hashtags .319  .047 3 194 186 3928
AzovBattalion 1094971056358637568.hashtags 5.000  .001 1 194 7 3928
UkraineRussiaWar 1094971056358637568.hashtags .235  .085 4 194 334 3928
WarCrimes 1094971056358637568.hashtags .175  .057 2 194 225 3928
pandemic 1094971056358637568.hashtags .295  .122 7 194 481 3928
LongCovid 1094971056358637568.hashtags .032  .310 2 194 1220 3928
UkraineWar 1094971056358637568.hashtags .284  .088 5 194 348 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
UkraineWar 1094971056358637568.hashtags .284  .088 5 194 348 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
UkraineRussianWar 1094971056358637568.hashtags .731  .041 6 194 162 3928
WillSmith 1094971056358637568.hashtags 1.000  .005 1 194 23 3928
StopCensoringSocialism 1094971056358637568.hashtags 1.666  .003 1 194 13 3928
Omicron 1094971056358637568.hashtags .356  .157 11 194 618 3928
pandemic 1094971056358637568.hashtags .295  .122 7 194 481 3928
SriLankaCrisis 1094971056358637568.hashtags 3.333  .003 2 194 12 3928
Strike 1094971056358637568.hashtags .100  .050 1 194 200 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
Putin 1094971056358637568.hashtags .027  .369 2 194 1450 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
WarCriminal 1094971056358637568.hashtags .319  .047 3 194 186 3928
Propaganda 1094971056358637568.hashtags 2.000  .005 2 194 20 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
UkraineRussiaWar 1094971056358637568.hashtags .235  .085 4 194 334 3928
Propaganda 1094971056358637568.hashtags 2.000  .005 2 194 20 3928
NYTimes 1094971056358637568.hashtags 19.250  .004 15 194 18 3928
SriLanka 1094971056358637568.hashtags 2.142  .007 3 194 28 3928
SriLankaCrisis 1094971056358637568.hashtags 3.333  .003 2 194 12 3928
WarCrimes 1094971056358637568.hashtags .175  .057 2 194 225 3928
Kramatorsk 1094971056358637568.hashtags 1.666  .006 2 194 24 3928
UkraineWar 1094971056358637568.hashtags .284  .088 5 194 348 3928
UkraineRussianWar 1094971056358637568.hashtags .731  .041 6 194 162 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
propaganda 1094971056358637568.hashtags .185  .027 1 194 108 3928
NATO 1094971056358637568.hashtags .638  .072 9 194 286 3928
Socialism 1094971056358637568.hashtags 1.111  .009 2 194 38 3928
GenocideOfUkrainians 1094971056358637568.hashtags 1.250  .004 1 194 18 3928
nuclearwar 1094971056358637568.hashtags 1.000  .005 1 194 20 3928
Ukraine 1094971056358637568.hashtags .120  1.454 34 194 5712 3928
UkraineRussianWar 1094971056358637568.hashtags .731  .041 6 194 162 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
ออกกองCloseFriend2D2 1095523459877068800.hashtags 19.000  .002 1 26 11 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
ViuOriginalLineUp2022 1095523459877068800.hashtags 9.500  .004 1 26 16 3928
ViuTheDifference 1095523459877068800.hashtags 19.000  .002 1 26 9 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
ไขมันของเจ้าแก้มก้อน 1095523459877068800.hashtags 38.000  .002 2 26 8 3928
UWMAseries 1095523459877068800.hashtags 19.000  .002 1 26 11 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
ไขมันของเจ้าแก้มก้อน 1095523459877068800.hashtags 38.000  .002 2 26 8 3928
MVอีกนานมั้ย 1095523459877068800.hashtags 12.666  .003 1 26 15 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
เจ้าแก้มก้อน 1095523459877068800.hashtags 4.229  .109 12 26 432 3928
fluke_natouch 1095523459877068800.hashtags 3.091  .087 7 26 342 3928
ห้อง609Q11 1095523459877068800.hashtags 9.500  .004 1 26 19 3928
COVID19 1096205507348623360.hashtags .259  .427 1 9 1680 3928
VoteFordOut2022 1096205507348623360.hashtags 9.250  .012 1 9 50 3928
VoteThemAllOut2022 1096205507348623360.hashtags 8.538  .013 1 9 54 3928
NeverVoteConservative 1096205507348623360.hashtags 11.100  .010 1 9 42 3928
bcpoli 1096205507348623360.hashtags 2.176  .051 1 9 202 3928
WeTVxOhmFluke 1098819491780153345.hashtags 16.666  .006 1 10 25 3928
609BedTimeStory 1098819491780153345.hashtags 50.000  .002 1 10 8 3928
เจ้าแก้มก้อน 1098819491780153345.hashtags 3.669  .109 4 10 432 3928
fluke_natouch 1098819491780153345.hashtags 1.149  .087 1 10 342 3928
เจ้าแก้มก้อน 1098819491780153345.hashtags 3.669  .109 4 10 432 3928
เจ้าแก้มก้อน 1098819491780153345.hashtags 3.669  .109 4 10 432 3928
Fluke_Natouch 1098819491780153345.hashtags 9.523  .021 2 10 86 3928
เจ้าแก้มก้อน 1098819491780153345.hashtags 3.669  .109 4 10 432 3928
Fluke_Natouch 1098819491780153345.hashtags 9.523  .021 2 10 86 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
AlboForPM 1108565574.hashtags .583  .036 2 93 143 3928
LeMMMMMMRip 1108565574.hashtags 2.625  .008 2 93 33 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
FFFFFFhead 1108565574.hashtags 1.000  .010 1 93 43 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
AlboForPM 1108565574.hashtags .583  .036 2 93 143 3928
abc730 1108565574.hashtags 1.166  .018 2 93 72 3928
ScottyDoesntGiveARats 1108565574.hashtags 10.000  .001 1 93 7 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
COVID19 1108565574.hashtags .023  .427 1 93 1680 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
Morrison 1108565574.hashtags .138  .072 1 93 283 3928
VoteThemAllOut2022 1108565574.hashtags .769  .013 1 93 54 3928
livingwithcovid 1108565574.hashtags 10.000  .001 1 93 5 3928
living 1108565574.hashtags .500  .042 2 93 165 3928
LeMMMMMMRip 1108565574.hashtags 2.625  .008 2 93 33 3928
Omicron 1108565574.hashtags .133  .157 2 93 618 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
Oz 1108565574.hashtags .625  .016 1 93 64 3928
taxpayer 1108565574.hashtags 1.428  .007 1 93 28 3928
warfare 1108565574.hashtags 2.500  .004 1 93 16 3928
schools 1108565574.hashtags .109  .091 1 93 361 3928
LNPDisgrace 1108565574.hashtags 1.428  .007 1 93 29 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
insiders 1108565574.hashtags .860  .050 4 93 197 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ScottyDoesNothing 1108565574.hashtags 7.000  .003 2 93 15 3928
insiders 1108565574.hashtags .860  .050 4 93 197 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ScottyDoesNothing 1108565574.hashtags 7.000  .003 2 93 15 3928
ScottyTheSOOOOOObag 1108565574.hashtags 10.000  .001 1 93 7 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
LNPCorruptionParty 1108565574.hashtags 1.000  .010 1 93 40 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ScottyFromPhotoOps 1108565574.hashtags 2.000  .005 1 93 23 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
Scottythefukwit 1108565574.hashtags 10.000  .001 1 93 6 3928
AfternoonBriefing 1108565574.hashtags 10.000  .001 1 93 4 3928
qanda 1108565574.hashtags 1.428  .007 1 93 29 3928
abc730 1108565574.hashtags 1.166  .018 2 93 72 3928
insiders 1108565574.hashtags .860  .050 4 93 197 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
insiders 1108565574.hashtags .860  .050 4 93 197 3928
ScottyThePathologicalLiar 1108565574.hashtags 1.428  .007 1 93 30 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
LiarFromTheShire 1108565574.hashtags 10.000  .001 1 93 4 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
AusVotes2022 1108565574.hashtags 2.206  .029 6 93 115 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
AusVotes2022 1108565574.hashtags 2.206  .029 6 93 115 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
AusVotes2022 1108565574.hashtags 2.206  .029 6 93 115 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
AusVotes2022 1108565574.hashtags 2.206  .029 6 93 115 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
AusVotes2022 1108565574.hashtags 2.206  .029 6 93 115 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
auspol 1108565574.hashtags 1.183  .381 42 93 1498 3928
ausvotes 1108565574.hashtags 1.877  .057 10 93 226 3928
AusVotes2022 1108565574.hashtags 2.206  .029 6 93 115 3928
AgedCare 1113341312.hashtags 71.000  .002 1 7 9 3928
HealthCare 1113341312.hashtags 142.000  .001 1 7 4 3928
ReligiousDiscriminationBill 1113341312.hashtags 71.000  .002 1 7 10 3928
auspol 1113341312.hashtags 1.123  .381 3 7 1498 3928
Insiders 1113341312.hashtags 9.466  .015 1 7 59 3928
auspol 1113341312.hashtags 1.123  .381 3 7 1498 3928
auspol 1113341312.hashtags 1.123  .381 3 7 1498 3928
Newsinfinity 1117704370630455296.hashtags 100.000  .002 1 5 9 3928
LoveAt9Q18 1117704370630455296.hashtags 66.666  .003 1 5 13 3928
IntroductionLoveAt9 1117704370630455296.hashtags 40.000  .005 1 5 21 3928
โอห์มฟลุ้คฟีเวอร์2021 1117704370630455296.hashtags 40.000  .010 2 5 43 3928
โอห์มฟลุ้คฟีเวอร์2021 1117704370630455296.hashtags 40.000  .010 2 5 43 3928
NYC 1120633726478823425.hashtags .266  .045 1 81 177 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
ukraine 1120633726478823425.hashtags .315  .038 1 81 153 3928
UkraineRussiaWar 1120633726478823425.hashtags .141  .085 1 81 334 3928
Russia 1120633726478823425.hashtags .301  1.023 25 81 4022 3928
Ukraine 1120633726478823425.hashtags .127  1.454 15 81 5712 3928
Ukraine 1120633726478823425.hashtags .127  1.454 15 81 5712 3928
Tbilisi 1120633726478823425.hashtags 12.000  .001 1 81 7 3928
Georgia 1120633726478823425.hashtags .857  .014 1 81 56 3928
Ukraine 1120633726478823425.hashtags .127  1.454 15 81 5712 3928
UN 1120633726478823425.hashtags .612  .080 4 81 317 3928
Zelensky 1120633726478823425.hashtags .369  .065 2 81 257 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
RussiaUkraineWar 1120633726478823425.hashtags .333  .036 1 81 144 3928
StandWithUkraine️ 1120633726478823425.hashtags .452  .053 2 81 210 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
UN 1120633726478823425.hashtags .612  .080 4 81 317 3928
UN 1120633726478823425.hashtags .612  .080 4 81 317 3928
Ukrainian 1120633726478823425.hashtags .116  .206 2 81 812 3928
StandWithUkraine️ 1120633726478823425.hashtags .452  .053 2 81 210 3928
EU 1120633726478823425.hashtags 2.642  .084 18 81 332 3928
StopRussia 1120633726478823425.hashtags 5.211  .052 22 81 207 3928
StopRussia 1120633726478823425.hashtags 5.211  .052 22 81 207 3928
StopRussia 1120633726478823425.hashtags 5.211  .052 22 81 207 3928
StopRussia 1120633726478823425.hashtags 5.211  .052 22 81 207 3928
UN 1120633726478823425.hashtags .612  .080 4 81 317 3928
